order_date,order_year,order_month,day_number,order_quarter,order_week,order_month_period,order_quarter_period,week_number_yearly,week_number_monthly,weekday_name,weekday_number,is_weekday,is_payday,customer_type,vendor_code,unique_order_count,total_order_items,order_total_value_DKK,order_current_value_DKK,return_rate,order_total_AOV,order_current_AOV,avg_order_items
2024-02-05,2024,2,5,1,6,2024-02,2024Q1,6,1,Monday,1,Weekday,Non-Payday,Existing customer,FR,1,2,602.395,602.395,0,602.395,602.395,2
2024-02-05,2024,2,5,1,6,2024-02,2024Q1,6,1,Monday,1,Weekday,Non-Payday,Existing customer,UK,1,2,637.2376999999999,637.2376999999999,0,637.2376999999999,637.2376999999999,2
2024-02-05,2024,2,5,1,6,2024-02,2024Q1,6,1,Monday,1,Weekday,Non-Payday,Existing customer,US,2,2,4221.7559999999994,4221.7559999999994,0,2110.8779999999997,2110.8779999999997,1
2024-02-05,2024,2,5,1,6,2024-02,2024Q1,6,1,Monday,1,Weekday,Non-Payday,New customer,COM,12,21,17082.2064,16909.1344,0.010131712259371841,1423.5172,1409.0945333333332,1.75
2024-02-05,2024,2,5,1,6,2024-02,2024Q1,6,1,Monday,1,Weekday,Non-Payday,New customer,DE,12,31,34975.091,33737.9992,0.035370652788294446,2914.5909166666665,2811.499933333333,2.5833333333333335
2024-02-05,2024,2,5,1,6,2024-02,2024Q1,6,1,Monday,1,Weekday,Non-Payday,New customer,DK,7,7,8734.1999999999989,8734.1999999999989,0,1247.742857142857,1247.742857142857,1
2024-02-05,2024,2,5,1,6,2024-02,2024Q1,6,1,Monday,1,Weekday,Non-Payday,New customer,FR,8,17,14824.2136,7985.8554,0.46129652368203861,1853.0267,998.231925,2.125
2024-02-05,2024,2,5,1,6,2024-02,2024Q1,6,1,Monday,1,Weekday,Non-Payday,New customer,UK,14,27,34815.2684,34112.8557,0.020175421080482054,2486.8048857142858,2436.63255,1.9285714285714286
2024-02-05,2024,2,5,1,6,2024-02,2024Q1,6,1,Monday,1,Weekday,Non-Payday,New customer,US,13,19,32757.1398,32757.1398,0,2519.7799846153848,2519.7799846153848,1.4615384615384615
2024-02-06,2024,2,6,1,6,2024-02,2024Q1,6,1,Tuesday,2,Weekday,Non-Payday,Existing customer,COM,4,5,1992.7152,1950.9392000000003,0.020964360587002014,498.1788,487.73480000000006,1.25
2024-02-06,2024,2,6,1,6,2024-02,2024Q1,6,1,Tuesday,2,Weekday,Non-Payday,Existing customer,DE,4,24,31619.2846,31619.2846,0,7904.82115,7904.82115,6
2024-02-06,2024,2,6,1,6,2024-02,2024Q1,6,1,Tuesday,2,Weekday,Non-Payday,Existing customer,DK,3,6,1301.48,1301.48,0,433.82666666666665,433.82666666666665,2
2024-02-06,2024,2,6,1,6,2024-02,2024Q1,6,1,Tuesday,2,Weekday,Non-Payday,Existing customer,US,5,13,5543.7921000000006,5430.8331,0.020375764091153551,1108.7584200000001,1086.16662,2.6
2024-02-06,2024,2,6,1,6,2024-02,2024Q1,6,1,Tuesday,2,Weekday,Non-Payday,New customer,COM,9,24,19683.1354,19683.1354,0,2187.0150444444444,2187.0150444444444,2.6666666666666665
2024-02-06,2024,2,6,1,6,2024-02,2024Q1,6,1,Tuesday,2,Weekday,Non-Payday,New customer,DE,12,21,13113.7848,13113.7848,0,1092.8154,1092.8154,1.75
2024-02-06,2024,2,6,1,6,2024-02,2024Q1,6,1,Tuesday,2,Weekday,Non-Payday,New customer,DK,3,4,1429.2,1429.2,0,476.40000000000003,476.40000000000003,1.3333333333333333
2024-02-06,2024,2,6,1,6,2024-02,2024Q1,6,1,Tuesday,2,Weekday,Non-Payday,New customer,FR,7,14,8103.9472,8103.9472,0,1157.7067428571429,1157.7067428571429,2
2024-02-06,2024,2,6,1,6,2024-02,2024Q1,6,1,Tuesday,2,Weekday,Non-Payday,New customer,UK,9,24,16744.0658,15838.8285,0.054063171443103186,1860.4517555555556,1759.8698333333332,2.6666666666666665
2024-02-06,2024,2,6,1,6,2024-02,2024Q1,6,1,Tuesday,2,Weekday,Non-Payday,New customer,US,23,71,34515.9045,33522.4197,0.028783391725979497,1500.6915,1457.4965086956522,3.0869565217391304
2024-02-07,2024,2,7,1,6,2024-02,2024Q1,6,1,Wednesday,3,Weekday,Non-Payday,Existing customer,COM,5,13,6539.436,6539.436,0,1307.8872,1307.8872,2.6
2024-02-07,2024,2,7,1,6,2024-02,2024Q1,6,1,Wednesday,3,Weekday,Non-Payday,Existing customer,DE,3,3,1577.7153999999998,1577.7153999999998,0,525.90513333333331,525.90513333333331,1
2024-02-07,2024,2,7,1,6,2024-02,2024Q1,6,1,Wednesday,3,Weekday,Non-Payday,Existing customer,DK,2,2,1220.92,1220.92,0,610.46,610.46,1
2024-02-07,2024,2,7,1,6,2024-02,2024Q1,6,1,Wednesday,3,Weekday,Non-Payday,Existing customer,FR,2,6,3207.7254000000003,3207.7254000000003,0,1603.8627000000001,1603.8627000000001,3
2024-02-07,2024,2,7,1,6,2024-02,2024Q1,6,1,Wednesday,3,Weekday,Non-Payday,Existing customer,UK,5,31,7373.8125999999993,7373.8125999999993,0,1474.7625199999998,1474.7625199999998,6.2
2024-02-07,2024,2,7,1,6,2024-02,2024Q1,6,1,Wednesday,3,Weekday,Non-Payday,Existing customer,US,5,11,9878.4378,9101.4461999999985,0.0786553112679417,1975.6875599999998,1820.2892399999996,2.2
2024-02-07,2024,2,7,1,6,2024-02,2024Q1,6,1,Wednesday,3,Weekday,Non-Payday,New customer,COM,12,30,30802.9368,29945.932,0.0278221783060633,2566.9114,2495.4943333333335,2.5
2024-02-07,2024,2,7,1,6,2024-02,2024Q1,6,1,Wednesday,3,Weekday,Non-Payday,New customer,DE,10,14,12896.027399999999,12896.027399999999,0,1289.6027399999998,1289.6027399999998,1.4
2024-02-07,2024,2,7,1,6,2024-02,2024Q1,6,1,Wednesday,3,Weekday,Non-Payday,New customer,DK,5,5,5068.4000000000005,5068.4000000000005,0,1013.6800000000001,1013.6800000000001,1
2024-02-07,2024,2,7,1,6,2024-02,2024Q1,6,1,Wednesday,3,Weekday,Non-Payday,New customer,FR,5,11,4972.6122,4972.6122,0,994.52244,994.52244,2.2
2024-02-07,2024,2,7,1,6,2024-02,2024Q1,6,1,Wednesday,3,Weekday,Non-Payday,New customer,UK,10,19,6246.4589,6246.4589,0,624.64589,624.64589,1.9
2024-02-07,2024,2,7,1,6,2024-02,2024Q1,6,1,Wednesday,3,Weekday,Non-Payday,New customer,US,20,51,52018.8669,52018.8669,0,2600.943345,2600.943345,2.55
2024-02-08,2024,2,8,1,6,2024-02,2024Q1,6,2,Thursday,4,Weekday,Non-Payday,Existing customer,COM,7,15,9061.8858,6644.8458,0.26672593909757725,1294.5551142857144,949.26368571428577,2.1428571428571428
2024-02-08,2024,2,8,1,6,2024-02,2024Q1,6,2,Thursday,4,Weekday,Non-Payday,Existing customer,DK,2,2,846.8,846.8,0,423.4,423.4,1
2024-02-08,2024,2,8,1,6,2024-02,2024Q1,6,2,Thursday,4,Weekday,Non-Payday,Existing customer,FR,1,1,173.445,173.445,0,173.445,173.445,1
2024-02-08,2024,2,8,1,6,2024-02,2024Q1,6,2,Thursday,4,Weekday,Non-Payday,Existing customer,UK,5,9,4986.5827,4986.5827,0,997.31654,997.31654,1.8
2024-02-08,2024,2,8,1,6,2024-02,2024Q1,6,2,Thursday,4,Weekday,Non-Payday,Existing customer,US,4,5,4830.1407,3416.4206999999997,0.29268712607067537,1207.535175,854.10517499999992,1.25
2024-02-08,2024,2,8,1,6,2024-02,2024Q1,6,2,Thursday,4,Weekday,Non-Payday,New customer,COM,13,40,18855.896,18855.896,0,1450.4535384615385,1450.4535384615385,3.0769230769230771
2024-02-08,2024,2,8,1,6,2024-02,2024Q1,6,2,Thursday,4,Weekday,Non-Payday,New customer,DE,8,29,13681.8638,13681.8638,0,1710.232975,1710.232975,3.625
2024-02-08,2024,2,8,1,6,2024-02,2024Q1,6,2,Thursday,4,Weekday,Non-Payday,New customer,DK,6,9,6370.88,6095.4800000000005,0.043227937113868041,1061.8133333333333,1015.9133333333334,1.5
2024-02-08,2024,2,8,1,6,2024-02,2024Q1,6,2,Thursday,4,Weekday,Non-Payday,New customer,FR,3,10,8323.4204,8323.4204,0,2774.4734666666668,2774.4734666666668,3.3333333333333335
2024-02-08,2024,2,8,1,6,2024-02,2024Q1,6,2,Thursday,4,Weekday,Non-Payday,New customer,UK,5,8,3164.5503999999996,2259.3131,0.28605557996485059,632.91007999999988,451.86262,1.6
2024-02-08,2024,2,8,1,6,2024-02,2024Q1,6,2,Thursday,4,Weekday,Non-Payday,New customer,US,20,36,37778.202,37778.202,0,1888.9100999999998,1888.9100999999998,1.8
2024-02-09,2024,2,9,1,6,2024-02,2024Q1,6,2,Friday,5,Weekday,Non-Payday,Existing customer,COM,13,16,9689.4956,9689.4956,0,745.34581538461543,745.34581538461543,1.2307692307692308
2024-02-09,2024,2,9,1,6,2024-02,2024Q1,6,2,Friday,5,Weekday,Non-Payday,Existing customer,DE,2,5,1063.7214,1063.7214,0,531.8607,531.8607,2.5
2024-02-09,2024,2,9,1,6,2024-02,2024Q1,6,2,Friday,5,Weekday,Non-Payday,Existing customer,UK,2,10,8203.3599999999988,8203.3599999999988,0,4101.6799999999994,4101.6799999999994,5
2024-02-09,2024,2,9,1,6,2024-02,2024Q1,6,2,Friday,5,Weekday,Non-Payday,Existing customer,US,6,17,11530.272599999998,11530.272599999998,0,1921.7120999999997,1921.7120999999997,2.8333333333333335
2024-02-09,2024,2,9,1,6,2024-02,2024Q1,6,2,Friday,5,Weekday,Non-Payday,New customer,COM,12,22,14215.6268,14215.6268,0,1184.6355666666666,1184.6355666666666,1.8333333333333333
2024-02-09,2024,2,9,1,6,2024-02,2024Q1,6,2,Friday,5,Weekday,Non-Payday,New customer,DE,7,11,3234.5068,2561.6148000000003,0.20803542598828353,462.0724,365.94497142857148,1.5714285714285714
2024-02-09,2024,2,9,1,6,2024-02,2024Q1,6,2,Friday,5,Weekday,Non-Payday,New customer,DK,2,3,2933.6,2933.6,0,1466.8,1466.8,1.5
2024-02-09,2024,2,9,1,6,2024-02,2024Q1,6,2,Friday,5,Weekday,Non-Payday,New customer,FR,2,3,13577.2,13577.2,0,6788.6,6788.6,1.5
2024-02-09,2024,2,9,1,6,2024-02,2024Q1,6,2,Friday,5,Weekday,Non-Payday,New customer,UK,6,8,6029.991,5428.9906,0.0996685401354662,1004.9985,904.83176666666668,1.3333333333333333
2024-02-09,2024,2,9,1,6,2024-02,2024Q1,6,2,Friday,5,Weekday,Non-Payday,New customer,US,13,33,30527.343,29829.214799999998,0.022868947356473272,2348.2571538461539,2294.5549846153845,2.5384615384615383
2024-02-10,2024,2,10,1,6,2024-02,2024Q1,6,2,Saturday,6,Weekend,Non-Payday,Existing customer,COM,7,13,5322.8592000000008,5322.8592000000008,0,760.40845714285729,760.40845714285729,1.8571428571428572
2024-02-10,2024,2,10,1,6,2024-02,2024Q1,6,2,Saturday,6,Weekend,Non-Payday,Existing customer,FR,3,7,2535.8032000000003,2168.995,0.14465168274888224,845.26773333333347,722.99833333333333,2.3333333333333335
2024-02-10,2024,2,10,1,6,2024-02,2024Q1,6,2,Saturday,6,Weekend,Non-Payday,Existing customer,UK,2,2,1274.4753999999998,1274.4753999999998,0,637.2376999999999,637.2376999999999,1
2024-02-10,2024,2,10,1,6,2024-02,2024Q1,6,2,Saturday,6,Weekend,Non-Payday,Existing customer,US,5,13,12715.6491,7968.5990999999995,0.37332345070767964,2543.12982,1593.7198199999998,2.6
2024-02-10,2024,2,10,1,6,2024-02,2024Q1,6,2,Saturday,6,Weekend,Non-Payday,New customer,COM,12,17,54763.113999999994,53906.1092,0.015649307305643637,4563.5928333333331,4492.1757666666663,1.4166666666666667
2024-02-10,2024,2,10,1,6,2024-02,2024Q1,6,2,Saturday,6,Weekend,Non-Payday,New customer,DE,6,8,7171.2980000000007,7171.2980000000007,0,1195.2163333333335,1195.2163333333335,1.3333333333333333
2024-02-10,2024,2,10,1,6,2024-02,2024Q1,6,2,Saturday,6,Weekend,Non-Payday,New customer,DK,7,9,5213.8,5019.2,0.0373240247036711,744.82857142857142,717.02857142857135,1.2857142857142858
2024-02-10,2024,2,10,1,6,2024-02,2024Q1,6,2,Saturday,6,Weekend,Non-Payday,New customer,FR,3,8,3468.9,3468.9,0,1156.3,1156.3,2.6666666666666665
2024-02-10,2024,2,10,1,6,2024-02,2024Q1,6,2,Saturday,6,Weekend,Non-Payday,New customer,UK,8,11,10985.811099999999,10985.811099999999,0,1373.2263874999999,1373.2263874999999,1.375
2024-02-10,2024,2,10,1,6,2024-02,2024Q1,6,2,Saturday,6,Weekend,Non-Payday,New customer,US,13,44,25107.5979,24883.8975,0.0089096695307519461,1931.3536846153847,1914.1459615384615,3.3846153846153846
2024-02-11,2024,2,11,1,6,2024-02,2024Q1,6,2,Sunday,7,Weekend,Non-Payday,Existing customer,COM,4,18,6162.8552,6162.8552,0,1540.7138,1540.7138,4.5
2024-02-11,2024,2,11,1,6,2024-02,2024Q1,6,2,Sunday,7,Weekend,Non-Payday,Existing customer,DE,4,4,1755.2634,1755.2634,0,438.81585,438.81585,1
2024-02-11,2024,2,11,1,6,2024-02,2024Q1,6,2,Sunday,7,Weekend,Non-Payday,Existing customer,FR,1,2,515.3368,515.3368,0,515.3368,515.3368,2
2024-02-11,2024,2,11,1,6,2024-02,2024Q1,6,2,Sunday,7,Weekend,Non-Payday,Existing customer,UK,1,2,695.2,695.2,0,695.2,695.2,2
2024-02-11,2024,2,11,1,6,2024-02,2024Q1,6,2,Sunday,7,Weekend,Non-Payday,Existing customer,US,2,6,2015.8677,1891.1277,0.061879060813365881,1007.93385,945.56385,3
2024-02-11,2024,2,11,1,6,2024-02,2024Q1,6,2,Sunday,7,Weekend,Non-Payday,New customer,COM,8,17,20323.8002,20323.8002,0,2540.475025,2540.475025,2.125
2024-02-11,2024,2,11,1,6,2024-02,2024Q1,6,2,Sunday,7,Weekend,Non-Payday,New customer,DE,17,38,14496.4958,12406.8752,0.1441466012772549,852.73504705882351,729.81618823529413,2.2352941176470589
2024-02-11,2024,2,11,1,6,2024-02,2024Q1,6,2,Sunday,7,Weekend,Non-Payday,New customer,DK,5,6,2680.8,2680.8,0,536.16000000000008,536.16000000000008,1.2
2024-02-11,2024,2,11,1,6,2024-02,2024Q1,6,2,Sunday,7,Weekend,Non-Payday,New customer,FR,5,11,3800.2731999999996,2718.5732,0.28463743080365905,760.05464,543.71463999999992,2.2
2024-02-11,2024,2,11,1,6,2024-02,2024Q1,6,2,Sunday,7,Weekend,Non-Payday,New customer,UK,7,13,10381.595399999998,6949.0453999999991,0.330638005792443,1483.0850571428568,992.72077142857131,1.8571428571428572
2024-02-11,2024,2,11,1,6,2024-02,2024Q1,6,2,Sunday,7,Weekend,Non-Payday,New customer,US,15,41,23122.7073,22787.7804,0.014484761479465624,1541.51382,1519.18536,2.7333333333333334
2024-02-12,2024,2,12,1,7,2024-02,2024Q1,7,2,Monday,1,Weekday,Non-Payday,Existing customer,COM,4,8,7558.6212000000005,7558.6212000000005,0,1889.6553000000001,1889.6553000000001,2
2024-02-12,2024,2,12,1,7,2024-02,2024Q1,7,2,Monday,1,Weekday,Non-Payday,Existing customer,DE,2,2,417.98380000000009,417.98380000000009,0,208.99190000000004,208.99190000000004,1
2024-02-12,2024,2,12,1,7,2024-02,2024Q1,7,2,Monday,1,Weekday,Non-Payday,Existing customer,DK,2,2,1265.04,1265.04,0,632.52,632.52,1
2024-02-12,2024,2,12,1,7,2024-02,2024Q1,7,2,Monday,1,Weekday,Non-Payday,Existing customer,UK,1,1,412.77499999999992,412.77499999999992,0,412.77499999999992,412.77499999999992,1
2024-02-12,2024,2,12,1,7,2024-02,2024Q1,7,2,Monday,1,Weekday,Non-Payday,Existing customer,US,4,6,7761.1842,7761.1842,0,1940.29605,1940.29605,1.5
2024-02-12,2024,2,12,1,7,2024-02,2024Q1,7,2,Monday,1,Weekday,Non-Payday,New customer,COM,15,24,21059.8784,17809.8548,0.15432299931988214,1403.9918933333333,1187.3236533333334,1.6
2024-02-12,2024,2,12,1,7,2024-02,2024Q1,7,2,Monday,1,Weekday,Non-Payday,New customer,DE,13,38,13277.5318,11233.8648,0.15391919452981473,1021.3486,864.14344615384607,2.9230769230769229
2024-02-12,2024,2,12,1,7,2024-02,2024Q1,7,2,Monday,1,Weekday,Non-Payday,New customer,DK,8,13,10791.599999999999,7182.7199999999993,0.33441565662181694,1348.9499999999998,897.83999999999992,1.625
2024-02-12,2024,2,12,1,7,2024-02,2024Q1,7,2,Monday,1,Weekday,Non-Payday,New customer,FR,4,13,5298.1666,4707.5584,0.11147407104940787,1324.54165,1176.8896,3.25
2024-02-12,2024,2,12,1,7,2024-02,2024Q1,7,2,Monday,1,Weekday,Non-Payday,New customer,UK,8,13,7744.0066,7744.0066,0,968.000825,968.000825,1.625
2024-02-12,2024,2,12,1,7,2024-02,2024Q1,7,2,Monday,1,Weekday,Non-Payday,New customer,US,18,36,49555.3212,49555.3212,0,2753.0733999999998,2753.0733999999998,2
2024-02-13,2024,2,13,1,7,2024-02,2024Q1,7,2,Tuesday,2,Weekday,Non-Payday,Existing customer,COM,10,15,5719.1344,5495.3344,0.03913179588855268,571.91344,549.53343999999993,1.5
2024-02-13,2024,2,13,1,7,2024-02,2024Q1,7,2,Tuesday,2,Weekday,Non-Payday,Existing customer,DE,3,17,7303.4146,5585.675,0.23519678042103756,2434.4715333333334,1861.8916666666667,5.666666666666667
2024-02-13,2024,2,13,1,7,2024-02,2024Q1,7,2,Tuesday,2,Weekday,Non-Payday,Existing customer,DK,2,5,3384.2,3384.2,0,1692.1,1692.1,2.5
2024-02-13,2024,2,13,1,7,2024-02,2024Q1,7,2,Tuesday,2,Weekday,Non-Payday,Existing customer,UK,2,3,3084.8631,3084.8631,0,1542.43155,1542.43155,1.5
2024-02-13,2024,2,13,1,7,2024-02,2024Q1,7,2,Tuesday,2,Weekday,Non-Payday,Existing customer,US,5,11,32073.148800000003,32073.148800000003,0,6414.6297600000007,6414.6297600000007,2.2
2024-02-13,2024,2,13,1,7,2024-02,2024Q1,7,2,Tuesday,2,Weekday,Non-Payday,New customer,COM,7,7,10319.045,10319.045,0,1474.1492857142857,1474.1492857142857,1
2024-02-13,2024,2,13,1,7,2024-02,2024Q1,7,2,Tuesday,2,Weekday,Non-Payday,New customer,DE,7,15,11114.281,3695.4602,0.6675034399436186,1587.7544285714287,527.92288571428571,2.1428571428571428
2024-02-13,2024,2,13,1,7,2024-02,2024Q1,7,2,Tuesday,2,Weekday,Non-Payday,New customer,DK,5,5,2606.72,1167.52,0.55211146575006131,521.34399999999994,233.504,1
2024-02-13,2024,2,13,1,7,2024-02,2024Q1,7,2,Tuesday,2,Weekday,Non-Payday,New customer,FR,3,6,5930.7746,3456.5163999999995,0.41718972088401407,1976.9248666666665,1152.1721333333332,2
2024-02-13,2024,2,13,1,7,2024-02,2024Q1,7,2,Tuesday,2,Weekday,Non-Payday,New customer,UK,7,11,5449.9334999999992,5449.9334999999992,0,778.56192857142844,778.56192857142844,1.5714285714285714
2024-02-13,2024,2,13,1,7,2024-02,2024Q1,7,2,Tuesday,2,Weekday,Non-Payday,New customer,US,19,41,43259.3469,36606.2697,0.15379513739260822,2276.8077315789474,1926.6457736842103,2.1578947368421053
2024-02-14,2024,2,14,1,7,2024-02,2024Q1,7,2,Wednesday,3,Weekday,Non-Payday,Existing customer,DK,3,4,1522.32,1522.32,0,507.44,507.44,1.3333333333333333
2024-02-14,2024,2,14,1,7,2024-02,2024Q1,7,2,Wednesday,3,Weekday,Non-Payday,Existing customer,US,11,40,31760.813699999995,30409.463699999997,0.0425477134422409,2887.3466999999996,2764.4966999999997,3.6363636363636362
2024-02-14,2024,2,14,1,7,2024-02,2024Q1,7,2,Wednesday,3,Weekday,Non-Payday,New customer,COM,10,26,9086.5037999999986,8192.945,0.0983391213681107,908.65037999999981,819.2945,2.6
2024-02-14,2024,2,14,1,7,2024-02,2024Q1,7,2,Wednesday,3,Weekday,Non-Payday,New customer,DE,11,20,6656.2596,6656.2596,0,605.11450909090911,605.11450909090911,1.8181818181818181
2024-02-14,2024,2,14,1,7,2024-02,2024Q1,7,2,Wednesday,3,Weekday,Non-Payday,New customer,DK,4,10,2596.6,2596.6,0,649.15,649.15,2.5
2024-02-14,2024,2,14,1,7,2024-02,2024Q1,7,2,Wednesday,3,Weekday,Non-Payday,New customer,FR,4,9,6035.1399999999994,5948.7531999999992,0.014313967861557517,1508.7849999999999,1487.1882999999998,2.25
2024-02-14,2024,2,14,1,7,2024-02,2024Q1,7,2,Wednesday,3,Weekday,Non-Payday,New customer,UK,9,16,28834.028299999998,28834.028299999998,0,3203.7809222222222,3203.7809222222222,1.7777777777777777
2024-02-14,2024,2,14,1,7,2024-02,2024Q1,7,2,Wednesday,3,Weekday,Non-Payday,New customer,US,17,46,73520.0928,61632.0936,0.161697282297228,4324.71134117647,3625.4172705882352,2.7058823529411766
2024-02-15,2024,2,15,1,7,2024-02,2024Q1,7,3,Thursday,4,Weekday,Non-Payday,Existing customer,COM,4,10,2163.5491999999995,2163.5491999999995,0,540.88729999999987,540.88729999999987,2.5
2024-02-15,2024,2,15,1,7,2024-02,2024Q1,7,3,Thursday,4,Weekday,Non-Payday,Existing customer,DE,5,8,2738.4914,2738.4914,0,547.69828,547.69828,1.6
2024-02-15,2024,2,15,1,7,2024-02,2024Q1,7,3,Thursday,4,Weekday,Non-Payday,Existing customer,DK,2,21,7510.32,7510.32,0,3755.16,3755.16,10.5
2024-02-15,2024,2,15,1,7,2024-02,2024Q1,7,3,Thursday,4,Weekday,Non-Payday,Existing customer,FR,1,5,1286.85,1286.85,0,1286.85,1286.85,5
2024-02-15,2024,2,15,1,7,2024-02,2024Q1,7,3,Thursday,4,Weekday,Non-Payday,Existing customer,UK,1,1,528.6127,528.6127,0,528.6127,528.6127,1
2024-02-15,2024,2,15,1,7,2024-02,2024Q1,7,3,Thursday,4,Weekday,Non-Payday,Existing customer,US,2,33,22029.7077,22029.7077,0,11014.85385,11014.85385,16.5
2024-02-15,2024,2,15,1,7,2024-02,2024Q1,7,3,Thursday,4,Weekday,Non-Payday,New customer,COM,7,20,7321.8408,7321.8408,0,1045.9772571428571,1045.9772571428571,2.8571428571428572
2024-02-15,2024,2,15,1,7,2024-02,2024Q1,7,3,Thursday,4,Weekday,Non-Payday,New customer,DE,12,28,18909.0112,18909.0112,0,1575.7509333333335,1575.7509333333335,2.3333333333333335
2024-02-15,2024,2,15,1,7,2024-02,2024Q1,7,3,Thursday,4,Weekday,Non-Payday,New customer,DK,3,5,2108.4,2108.4,0,702.80000000000007,702.80000000000007,1.6666666666666667
2024-02-15,2024,2,15,1,7,2024-02,2024Q1,7,3,Thursday,4,Weekday,Non-Payday,New customer,FR,6,8,9099.9318,9099.9318,0,1516.6553000000001,1516.6553000000001,1.3333333333333333
2024-02-15,2024,2,15,1,7,2024-02,2024Q1,7,3,Thursday,4,Weekday,Non-Payday,New customer,UK,7,17,13247.818099999999,13247.818099999999,0,1892.5454428571427,1892.5454428571427,2.4285714285714284
2024-02-15,2024,2,15,1,7,2024-02,2024Q1,7,3,Thursday,4,Weekday,Non-Payday,New customer,US,13,38,32012.5113,32012.5113,0,2462.5008692307692,2462.5008692307692,2.9230769230769229
2024-02-16,2024,2,16,1,7,2024-02,2024Q1,7,3,Friday,5,Weekday,Non-Payday,Existing customer,COM,1,1,8646.7368,8646.7368,0,8646.7368,8646.7368,1
2024-02-16,2024,2,16,1,7,2024-02,2024Q1,7,3,Friday,5,Weekday,Non-Payday,Existing customer,DE,3,10,6125.9282,2545.1282,0.58453182654018043,2041.9760666666668,848.3760666666667,3.3333333333333335
2024-02-16,2024,2,16,1,7,2024-02,2024Q1,7,3,Friday,5,Weekday,Non-Payday,Existing customer,DK,2,2,470.79999999999995,470.79999999999995,0,235.39999999999998,235.39999999999998,1
2024-02-16,2024,2,16,1,7,2024-02,2024Q1,7,3,Friday,5,Weekday,Non-Payday,Existing customer,FR,1,2,229.395,229.395,0,229.395,229.395,2
2024-02-16,2024,2,16,1,7,2024-02,2024Q1,7,3,Friday,5,Weekday,Non-Payday,Existing customer,US,5,17,9165.8259,9165.8259,0,1833.16518,1833.16518,3.4
2024-02-16,2024,2,16,1,7,2024-02,2024Q1,7,3,Friday,5,Weekday,Non-Payday,New customer,COM,10,24,21927.2526,21927.2526,0,2192.72526,2192.72526,2.4
2024-02-16,2024,2,16,1,7,2024-02,2024Q1,7,3,Friday,5,Weekday,Non-Payday,New customer,DE,6,8,3828.1736,3828.1736,0,638.02893333333338,638.02893333333338,1.3333333333333333
2024-02-16,2024,2,16,1,7,2024-02,2024Q1,7,3,Friday,5,Weekday,Non-Payday,New customer,DK,7,13,13273,13273,0,1896.1428571428571,1896.1428571428571,1.8571428571428572
2024-02-16,2024,2,16,1,7,2024-02,2024Q1,7,3,Friday,5,Weekday,Non-Payday,New customer,FR,3,4,3686.1351999999997,3077.5483999999997,0.16510159475431072,1228.7117333333333,1025.8494666666666,1.3333333333333333
2024-02-16,2024,2,16,1,7,2024-02,2024Q1,7,3,Friday,5,Weekday,Non-Payday,New customer,UK,7,7,9905.0358,8753.6107999999986,0.11624642487410304,1415.0051142857142,1250.5158285714283,1
2024-02-16,2024,2,16,1,7,2024-02,2024Q1,7,3,Friday,5,Weekday,Non-Payday,New customer,US,19,60,35871.8283,29489.8527,0.17791051926951829,1887.9909631578948,1552.0975105263158,3.1578947368421053
2024-02-17,2024,2,17,1,7,2024-02,2024Q1,7,3,Saturday,6,Weekend,Non-Payday,Existing customer,COM,6,26,25880.828800000003,24880.6666,0.038644906147673387,4313.4714666666669,4146.777766666667,4.333333333333333
2024-02-17,2024,2,17,1,7,2024-02,2024Q1,7,3,Saturday,6,Weekend,Non-Payday,Existing customer,DE,1,1,340.6236,340.6236,0,340.6236,340.6236,1
2024-02-17,2024,2,17,1,7,2024-02,2024Q1,7,3,Saturday,6,Weekend,Non-Payday,Existing customer,FR,1,1,422.08680000000004,422.08680000000004,0,422.08680000000004,422.08680000000004,1
2024-02-17,2024,2,17,1,7,2024-02,2024Q1,7,3,Saturday,6,Weekend,Non-Payday,Existing customer,UK,3,6,3184.7111999999997,3184.7111999999997,0,1061.5703999999998,1061.5703999999998,2
2024-02-17,2024,2,17,1,7,2024-02,2024Q1,7,3,Saturday,6,Weekend,Non-Payday,Existing customer,US,3,7,3172.2075,3172.2075,0,1057.4025,1057.4025,2.3333333333333335
2024-02-17,2024,2,17,1,7,2024-02,2024Q1,7,3,Saturday,6,Weekend,Non-Payday,New customer,COM,6,16,8015.6954000000005,8015.6954000000005,0,1335.9492333333335,1335.9492333333335,2.6666666666666665
2024-02-17,2024,2,17,1,7,2024-02,2024Q1,7,3,Saturday,6,Weekend,Non-Payday,New customer,DE,6,8,3477.9266000000002,3174.9014,0.0871281182299822,579.65443333333337,529.1502333333334,1.3333333333333333
2024-02-17,2024,2,17,1,7,2024-02,2024Q1,7,3,Saturday,6,Weekend,Non-Payday,New customer,DK,4,5,2664.6,2664.6,0,666.15,666.15,1.25
2024-02-17,2024,2,17,1,7,2024-02,2024Q1,7,3,Saturday,6,Weekend,Non-Payday,New customer,FR,2,6,4008.7056000000002,4008.7056000000002,0,2004.3528000000001,2004.3528000000001,3
2024-02-17,2024,2,17,1,7,2024-02,2024Q1,7,3,Saturday,6,Weekend,Non-Payday,New customer,UK,11,28,32936.5773,32936.5773,0,2994.2342999999996,2994.2342999999996,2.5454545454545454
